AWARD	PERSON	DATE	GENDER	DESCRIPTION
Royal medal	Albert Günther	1878-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Alfred Russel Wallace	1868-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Anthony Pawson	2005-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Archibald Hill	1926-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	César Milstein	1982-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	David Baulcombe	2006-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	David Chilton Phillips	1975-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	David Keilin	1939-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Dorothy Hodgkin	1956-01-01T00:00:00Z	female	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Edwin Stephen Goodrich	1936-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Elizabeth Blackburn	2015-01-01T00:00:00Z	female	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Eric James Denton	1987-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Francis Crick	1972-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Francis Maitland Balfour	1881-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Gabriel Horn	2001-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Greg Winter	2011-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Henry Harris	1980-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Howard Florey	1951-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Hugh Huxley	1977-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	John Gurdon	1985-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	John Maynard Smith	1997-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	John Richardson	1856-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	John Skehel	2003-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Joseph Hutchinson	1967-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Lewis Wolpert	2018-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Mary F. Lyon	1984-01-01T00:00:00Z	female	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Max Perutz	1971-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Melvyn Greaves	2017-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Michael Berridge	1991-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Peter Medawar	1959-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Philip Cohen	2008-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Ray Lankester	1885-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Richard Lavenham Gardner	2001-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Richard Owen	1846-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Roderic Alfred Gregory	1978-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Ron Laskey	2009-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Ronald Fisher	1938-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Rosemary Grant	2017-01-01T00:00:00Z	female	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Thomas Henry Huxley	1852-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Tomas Lindahl	2007-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	W. H. Gaskell	1889-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Walter Bodmer	2013-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	Wilhelm Feldberg	1983-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	William Bate Hardy	1926-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	William Bateson	1920-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Royal medal	William Benjamin Carpenter	1861-01-01T00:00:00Z	male	silver-gilt medal, of which three are awarded each year by the Royal Society
Russian government award for science and technology	Alexander Gintsburg	2003-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Gennady Rozenberg	2010-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Gennady Rozenberg	2010-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Russian government award for science and technology	Lev Sandakchiev	2000-01-01T00:00:00Z	male	one of the prizes of the Government of the Russian Federation
Rutherford Medal	David Parry	2008-01-01T00:00:00Z	male	award of the Royal Society of New Zealand
Schleiden Medal	Peter Sitte	1991-01-01T00:00:00Z	male	Leopoldina Medal
Schleiden Medal	Tom Rapoport	2011-01-01T00:00:00Z	male	Leopoldina Medal
Schleiden Medal	Torbjörn Caspersson	1973-01-01T00:00:00Z	male	Leopoldina Medal
Science Award of Lower Saxony	Holger Kreft	2015-01-01T00:00:00Z	male	$null$
Scientific Grand Prize of the Lefoulon-Delalande Fondation	Eric N. Olson	2009-01-01T00:00:00Z	male	$null$
Scientific Grand Prize of the Lefoulon-Delalande Fondation	Napoleone Ferrara	2005-01-01T00:00:00Z	male	$null$
Scientific Grand Prize of the NRJ Fondation	Geneviève Almouzni	2011-01-01T00:00:00Z	female	neuroscience award
Scientific Grand Prize of the NRJ Fondation	Jean-Louis Martin	2006-01-01T00:00:00Z	male	neuroscience award
Scientific Grand Prize of the NRJ Fondation	John Skehel	2007-01-01T00:00:00Z	male	neuroscience award
Scientific Grand Prize of the NRJ Fondation	Olivier Voinnet	2009-01-01T00:00:00Z	male	neuroscience award
Scientific Grand Prize of the NRJ Fondation	Ronald Plasterk	2005-01-01T00:00:00Z	male	neuroscience award
Selman A. Waksman Award in Microbiology	Carl Woese	1997-01-01T00:00:00Z	male	$null$
Selman A. Waksman Award in Microbiology	Howard Green	1978-01-01T00:00:00Z	male	$null$
Selman A. Waksman Award in Microbiology	Jeffrey I. Gordon	2013-01-01T00:00:00Z	male	$null$
Selman A. Waksman Award in Microbiology	Jeffrey I. Gordon	2013-01-01T00:00:00Z	male	$null$
Selman A. Waksman Award in Microbiology	R. John Collier	1999-01-01T00:00:00Z	male	$null$
Selman A. Waksman Award in Microbiology	Stanley Falkow	2003-01-01T00:00:00Z	male	$null$
Sewall Wright Award	Brian Charlesworth	2006-01-01T00:00:00Z	male	award given annually by the American Society of Naturalists
Sewall Wright Award	Douglas J. Futuyma	1997-01-01T00:00:00Z	male	award given annually by the American Society of Naturalists
Sewall Wright Award	Ilkka Hanski	2001-01-01T00:00:00Z	male	award given annually by the American Society of Naturalists
Sewall Wright Award	Janis Antonovics	1999-01-01T00:00:00Z	male	award given annually by the American Society of Naturalists
Sewall Wright Award	John Maynard Smith	1995-01-01T00:00:00Z	male	award given annually by the American Society of Naturalists
Sewall Wright Award	Jonathan Losos	2019-01-01T00:00:00Z	male	award given annually by the American Society of Naturalists
Sewall Wright Award	Mark Kirkpatrick	2014-01-01T00:00:00Z	male	award given annually by the American Society of Naturalists
Sewall Wright Award	Mary Jane West-Eberhard	2003-01-01T00:00:00Z	female	award given annually by the American Society of Naturalists
Sewall Wright Award	Montgomery Slatkin	2000-01-01T00:00:00Z	male	award given annually by the American Society of Naturalists
Sewall Wright Award	Richard Lenski	2012-01-01T00:00:00Z	male	award given annually by the American Society of Naturalists
Sewall Wright Award	Richard Lewontin	1994-01-01T00:00:00Z	male	award given annually by the American Society of Naturalists
Sewall Wright Award	Rudolf Raff	2004-01-01T00:00:00Z	male	award given annually by the American Society of Naturalists
Sewall Wright Award	Russell Lande	1992-01-01T00:00:00Z	male	award given annually by the American Society of Naturalists
Sewall Wright Award	Ruth Geyer Shaw	2017-01-01T00:00:00Z	female	award given annually by the American Society of Naturalists
Shanti Swarup Bhatnagar Prize for Science and Technology	Alok Bhattacharya	1994-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Alok Bhattacharya	1994-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Amar Nath Bhaduri	1979-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Amar Nath Bhaduri	1979-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Amitabh Joshi	2009-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Amitabha Chattopadhyay	2002-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Balasubramanian Gopal	2015-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Balasubramanian Gopal	2015-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Chetan Eknath Chitnis	2004-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Chetan Eknath Chitnis	2004-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Chinmoy Sankar Dey	2003-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Gajendra Pal Singh Raghava	2008-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Gajendra Pal Singh Raghava	2008-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Ghanshyam Swarup	1996-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Guru Prakash Dutta	1976-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Guru Prakash Dutta	1976-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Javed Agrewala	2005-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Kalappa Muniyappa	1995-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Kalappa Muniyappa	1995-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Kuppamuthu Dharmalingam	1992-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Mitali Mukerji	2010-01-01T00:00:00Z	female	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Narayanaswamy Srinivasan	2007-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Niyaz Ahmed	2016-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Niyaz Ahmed	2016-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Nuggehalli Raghuveer Moudgal	1976-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Nuggehalli Raghuveer Moudgal	1976-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Obaid Siddiqi	1975-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Obaid Siddiqi	1975-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Raghavan Varadarajan	2002-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Raghavendra Gadagkar	1993-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Rajan Sankaranarayanan	2011-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Rajan Sankaranarayanan	2011-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Rajesh Sudhir Gokhale	2006-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Ramamirtha Jayaraman	1982-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Ramamirtha Jayaraman	1982-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Ramesh Venkata Sonti	2004-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Samir K. Brahmachari	1990-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Satish Chandra Maheshwari	1972-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Satyajit Mayor	2003-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Seyed E. Hasnain	1995-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Seyed E. Hasnain	1995-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Shantanu Chowdhury	2012-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Shantanu Chowdhury	2012-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Subhash Chandra Lakhotia	1989-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Suvendra Nath Bhattacharyya	2016-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Tapas Kumar Kundu	2005-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Tapas Kumar Kundu	2005-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Undurti Narasimha Das	1992-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Undurti Narasimha Das	1992-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Vinod Bhakuni	2006-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Vinod Bhakuni	2006-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Vishweshwaraiah Prakash	1996-01-01T00:00:00Z	male	Indian research award
Shanti Swarup Bhatnagar Prize for Science and Technology	Vishweshwaraiah Prakash	1996-01-01T00:00:00Z	male	Indian research award
Shaw Prize	Jules Hoffmann	2011-01-01T00:00:00Z	male	award
Sierra Club John Muir Award	Jacques Cousteau	1976-01-01T00:00:00Z	male	$null$
Sierra Club John Muir Award	Olaus Murie	1962-01-01T00:00:00Z	male	$null$
